latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.39739,-118.73811,313.28,1,1,2024-08-28,1034,A,73,6.1NRT,290.28,12.51,N
36.39513,-118.78338,333.28,1,1,2024-08-28,1034,A,100,6.1NRT,290.56,33.12,N
36.39351,-118.77255,323.55,1,1,2024-08-28,1034,A,100,6.1NRT,291.88,20.84,N
36.38861,-118.74009,313.81,1,1,2024-08-28,1034,A,47,6.1NRT,288.87,12.31,N
36.38699,-118.72928,315.1,1,1,2024-08-28,1034,A,81,6.1NRT,287.63,14.15,N
36.36241,-118.74599,323.09,1,1,2024-08-28,1034,A,100,6.1NRT,294.39,21.29,N
36.35527,-118.75879,312.77,1,1,2024-08-28,1034,A,84,6.1NRT,292.03,11.05,N
36.35365,-118.74796,349.09,1,1,2024-08-28,1034,A,100,6.1NRT,297.21,60.23,N
36.35203,-118.73714,311.19,1,1,2024-08-28,1034,A,69,6.1NRT,292.06,10.56,N
36.34812,-118.77159,316.87,1,1,2024-08-28,1034,A,94,6.1NRT,292.56,14.87,N
36.3465,-118.76076,343.39,1,1,2024-08-28,1034,A,100,6.1NRT,295.51,49.26,N
36.34489,-118.74993,316.84,1,1,2024-08-28,1034,A,94,6.1NRT,292.01,14.84,N
46.5009,-114.18162,315.58,1.02,1.01,2024-08-28,1032,A,92,6.1NRT,280.43,18.63,N
46.49876,-114.16825,300.87,1.02,1.01,2024-08-28,1032,A,35,6.1NRT,280.08,8.29,N
46.22124,-114.71178,307.46,1.01,1,2024-08-28,1032,A,71,6.1NRT,278.93,12.42,N
45.88154,-113.70726,304.65,1.05,1.02,2024-08-28,1032,A,61,6.1NRT,277.5,11.89,N
45.69448,-114.79948,305.37,1.01,1,2024-08-28,1032,A,64,6.1NRT,275.73,11.4,N
45.08907,-114.73853,312.89,1.02,1.01,2024-08-28,1032,A,86,6.1NRT,283.71,14.8,N
45.08038,-114.74187,306.79,1.02,1.01,2024-08-28,1032,A,69,6.1NRT,283.19,10.81,N
45.00243,-114.60389,308.37,1.02,1.01,2024-08-28,1032,A,74,6.1NRT,275.29,13.46,N
44.99365,-114.6067,300.03,1.02,1.01,2024-08-28,1032,A,9,6.1NRT,274.38,8.11,N
44.36326,-115.03592,302.88,1.02,1.01,2024-08-28,1034,A,52,6.1NRT,276.78,9.98,N
44.34577,-115.1572,316.4,1.01,1.01,2024-08-28,1034,A,39,6.1NRT,279.73,17.27,N
44.32151,-115.17791,348.8,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,284.83,62.9,N
44.31953,-115.16548,342.88,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,285.88,50.4,N
44.31665,-115.20509,316.38,1.01,1.01,2024-08-28,1034,A,90,6.1NRT,277.45,18.19,N
44.31473,-115.19302,334.12,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,281.13,38.74,N
44.31279,-115.18081,311.39,1.01,1.01,2024-08-28,1034,A,55,6.1NRT,277.27,13.52,N
44.31081,-115.16831,319.64,1.01,1.01,2024-08-28,1034,A,96,6.1NRT,278.23,20.25,N
44.30686,-115.14355,368.56,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,282.69,117.23,N
44.30488,-115.13111,363.74,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,283.36,101.91,N
44.30786,-115.20754,312.13,1.01,1.01,2024-08-28,1034,A,56,6.1NRT,278.39,14.34,N
44.30596,-115.19555,317.85,1.01,1.01,2024-08-28,1034,A,96,6.1NRT,278.75,19.6,N
44.30008,-115.15861,311.34,1.02,1.01,2024-08-28,1034,A,66,6.1NRT,278.94,13.28,N
44.2981,-115.14619,363.68,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,287.73,101.59,N
44.29613,-115.13387,333.42,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,280.16,36.93,N
44.30199,-115.24057,300.48,1.01,1.01,2024-08-28,1034,A,13,6.1NRT,277.96,7.6,N
44.29041,-115.16727,320.67,1.02,1.01,2024-08-28,1034,A,30,6.1NRT,279.38,20.85,N
44.28845,-115.15488,325.57,1.02,1.01,2024-08-28,1034,A,64,6.1NRT,284.38,26.75,N
44.27481,-115.18471,315.68,1.01,1.01,2024-08-28,1034,A,25,6.1NRT,281.17,15.81,N
44.2513,-115.03664,316.97,1.02,1.01,2024-08-28,1034,A,64,6.1NRT,280.89,17.75,N
44.24933,-115.0243,315.2,1.02,1.01,2024-08-28,1034,A,62,6.1NRT,283.43,16.4,N
44.24253,-115.0394,401.06,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,299.23,268.25,N
44.24055,-115.02698,307.57,1.02,1.01,2024-08-28,1034,A,26,6.1NRT,282.67,10.03,N
44.23264,-114.97756,303.72,1.02,1.01,2024-08-28,1034,A,20,6.1NRT,279.83,8.47,N
44.23065,-114.96513,301.28,1.02,1.01,2024-08-28,1034,A,8,6.1NRT,279.65,7.31,N
44.27088,-115.27596,311.08,1.01,1.01,2024-08-28,1034,A,66,6.1NRT,277.86,13.86,N
44.23576,-115.05463,318.51,1.02,1.01,2024-08-28,1034,A,44,6.1NRT,285.59,18.57,N
44.24469,-115.16846,344.18,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,285.12,53.29,N
44.24275,-115.15623,309.54,1.02,1.01,2024-08-28,1034,A,20,6.1NRT,278.81,11.54,N
44.22894,-115.06957,305.45,1.02,1.01,2024-08-28,1034,A,46,6.1NRT,280.83,10.16,N
44.21708,-114.99551,321.56,1.02,1.01,2024-08-28,1034,A,0,6.1NRT,286.56,19.62,N
44.23597,-115.17135,317.18,1.02,1.01,2024-08-28,1034,A,45,6.1NRT,281.05,17.62,N
44.21424,-115.03524,322.44,1.02,1.01,2024-08-28,1034,A,97,6.1NRT,281.97,22.38,N
44.21227,-115.02293,323.31,1.02,1.01,2024-08-28,1034,A,90,6.1NRT,284.32,22.97,N
44.21029,-115.01062,322.22,1.02,1.01,2024-08-28,1034,A,86,6.1NRT,284.97,21.67,N
44.20631,-114.98579,311.4,1.02,1.01,2024-08-28,1034,A,42,6.1NRT,284.35,13.11,N
44.29607,-115.61269,316.94,1,1,2024-08-28,1034,A,71,6.1NRT,281.56,18.11,N
44.24651,-115.29573,310.34,1.01,1.01,2024-08-28,1034,A,41,6.1NRT,278.55,12.78,N
44.24461,-115.28369,368.26,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,285.26,116.18,N
44.24271,-115.27169,303.07,1.01,1.01,2024-08-28,1034,A,27,6.1NRT,275.45,8.84,N
44.20955,-115.06337,301.82,1.02,1.01,2024-08-28,1034,A,10,6.1NRT,278.59,7.63,N
44.20748,-115.05047,333.7,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,283.44,37.34,N
44.20549,-115.03804,319.23,1.02,1.01,2024-08-28,1034,A,94,6.1NRT,281.65,20.02,N
44.19952,-115.00089,317.17,1.02,1.01,2024-08-28,1034,A,92,6.1NRT,281.96,17.98,N
44.19753,-114.98857,341.31,1.02,1.01,2024-08-28,1034,A,100,6.1NRT,289.02,50.26,N
44.23771,-115.2981,331,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,282.3,34,N
44.23584,-115.28624,340.26,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,284.06,48.16,N
44.27175,-115.63947,324.33,1,1,2024-08-28,1034,A,100,6.1NRT,283.17,26.47,N
44.26987,-115.62734,309.94,1,1,2024-08-28,1034,A,79,6.1NRT,281.52,13.97,N
44.26302,-115.64204,319.21,1,1,2024-08-28,1034,A,98,6.1NRT,280.27,20.61,N
44.26114,-115.62995,310.21,1,1,2024-08-28,1034,A,79,6.1NRT,280.95,13.49,N
44.17665,-115.32302,346.12,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,283.89,58.11,N
44.17478,-115.31118,340.81,1.01,1.01,2024-08-28,1034,A,100,6.1NRT,284.19,48.25,N
44.14271,-115.28241,320.08,1.01,1.01,2024-08-28,1034,A,74,6.1NRT,284.56,20.21,N
44.13397,-115.28517,300.76,1.01,1.01,2024-08-28,1034,A,4,6.1NRT,279.78,6.48,N
44.10004,-115.19872,301.92,1.02,1.01,2024-08-28,1034,A,45,6.1NRT,279.39,9.03,N
44.09509,-115.81796,312.62,1,1,2024-08-28,1034,A,85,6.1NRT,281.8,14.36,N
42.67458,-111.59603,315.44,1.41,1.17,2024-08-28,1034,A,91,6.1NRT,281.16,27.71,N
38.92556,-115.44182,320.44,1.11,1.05,2024-08-28,1034,A,100,6.1NRT,285.9,23.28,N
38.92362,-115.43054,336.74,1.11,1.05,2024-08-28,1034,A,100,6.1NRT,287.35,47.21,N
38.90928,-115.45839,313.43,1.11,1.05,2024-08-28,1034,A,87,6.1NRT,285.71,16.5,N
38.90733,-115.447,316.68,1.11,1.05,2024-08-28,1034,A,94,6.1NRT,284.59,19.72,N
30.69288,50.5142,335.87,2.19,1.43,2024-08-28,1004,A,75,6.1NRT,319.1,35.29,D
30.68849,50.49279,336.52,2.19,1.44,2024-08-28,1004,A,76,6.1NRT,320.07,40.8,D
30.21357,47.38047,334.57,3.66,1.79,2024-08-28,1004,A,70,6.1NRT,316.73,74.49,D
30.20725,47.3789,331.79,3.66,1.79,2024-08-28,1004,A,61,6.1NRT,316.69,48.64,D
31.14172,49.33121,337.59,2.56,1.54,2024-08-28,1004,A,58,6.1NRT,319.66,36.06,D
31.1363,49.30552,344.28,2.57,1.54,2024-08-28,1004,A,87,6.1NRT,320.5,80.85,D
31.13586,49.32605,338.05,2.56,1.54,2024-08-28,1004,A,79,6.1NRT,319.91,42.94,D
30.86416,47.90737,344.98,3.25,1.7,2024-08-28,1004,A,88,6.1NRT,317.56,160.15,D
31.24002,48.9815,338.87,2.69,1.57,2024-08-28,1004,A,51,6.1NRT,321.5,44.34,D
30.8867,47.31715,335.34,3.55,1.77,2024-08-28,1004,A,69,6.1NRT,318.9,77.84,D
31.2457,48.97302,337.33,2.69,1.57,2024-08-28,1004,A,65,6.1NRT,320.91,36.86,D
30.88189,47.31188,333.89,3.55,1.77,2024-08-28,1004,A,64,6.1NRT,318.98,75.07,D
31.03645,47.29536,341.38,3.53,1.77,2024-08-28,1004,A,84,6.1NRT,318.76,144.19,D
31.02833,47.26016,349.99,3.55,1.77,2024-08-28,1004,A,92,6.1NRT,319.38,253.11,D
31.03183,47.28978,348.13,3.53,1.77,2024-08-28,1004,A,91,6.1NRT,319.07,219.73,D
31.02348,47.25466,343.6,3.55,1.77,2024-08-28,1004,A,86,6.1NRT,318.83,170.79,D
32.25002,51.41689,338.99,1.76,1.3,2024-08-28,1004,A,68,6.1NRT,322.55,34.23,D
31.66116,47.49746,330.8,3.3,1.72,2024-08-28,1004,A,63,6.1NRT,317.72,54.23,D
32.12146,47.3881,332.76,3.26,1.71,2024-08-28,1004,A,68,6.1NRT,319.03,47,D
33.54467,47.52813,341,2.94,1.63,2024-08-28,1004,A,84,6.1NRT,319.74,97.63,D
33.53298,47.52447,336.48,2.94,1.63,2024-08-28,1004,A,58,6.1NRT,320.81,61.14,D
33.54709,47.52032,337.67,2.94,1.63,2024-08-28,1004,A,67,6.1NRT,318.71,72.72,D
33.84053,47.03191,336.65,3.11,1.67,2024-08-28,1006,A,78,6.1NRT,320.84,79.23,D
38.22712,56.91246,327.96,1.03,1.01,2024-08-28,1006,A,42,6.1NRT,306.92,13.45,D
35.68452,43.86251,333.89,4.38,1.93,2024-08-28,1006,A,76,6.1NRT,315.48,87.56,D
40.11603,46.82307,327.98,2.17,1.43,2024-08-28,1006,A,76,6.1NRT,306.23,47.2,D
40.1334,46.84153,333.98,2.16,1.43,2024-08-28,1006,A,82,6.1NRT,308.26,66.55,D
40.12813,46.81784,383.29,2.17,1.43,2024-08-28,1006,A,100,6.1NRT,310.91,484.09,D
40.71391,47.44767,325.43,1.92,1.35,2024-08-28,1006,A,65,6.1NRT,305.51,27.31,D
43.42975,46.7073,323.52,1.8,1.31,2024-08-28,1009,A,78,6.1NRT,300.34,32.29,D
47.40764,42.20921,322.33,2.4,1.49,2024-08-28,1009,A,51,6.1NRT,306.38,25.09,D
47.40049,42.17964,322.01,2.41,1.5,2024-08-28,1009,A,50,6.1NRT,305.79,23.74,D
47.40365,42.20704,323.95,2.4,1.49,2024-08-28,1009,A,65,6.1NRT,306.23,33.51,D
50.36025,57.13278,319,1.4,1.17,2024-08-28,1009,A,61,6.1NRT,302.47,13.03,D
50.35835,57.1134,317.04,1.39,1.17,2024-08-28,1009,A,50,6.1NRT,303.39,10.72,D
-25.02009,45.85983,336,1,1,2024-08-28,1128,A,83,6.1NRT,311.99,23.86,D
-25.06666,45.53739,324.96,1,1,2024-08-28,1128,A,66,6.1NRT,313.93,7.49,D
-24.87205,45.29033,325.63,1.01,1,2024-08-28,1128,A,65,6.1NRT,313.73,7.64,D
-24.77461,45.26782,328.45,1.01,1,2024-08-28,1128,A,71,6.1NRT,315.91,10.6,D
-24.45764,47.27014,319.27,1.06,1.03,2024-08-28,1128,A,60,6.1NRT,300.58,10.91,D
-24.5841,46.43892,322.5,1.01,1.01,2024-08-28,1128,A,59,6.1NRT,312.21,6.9,D
-24.49486,46.66505,320.91,1.02,1.01,2024-08-28,1128,A,52,6.1NRT,305.99,6.97,D
-24.20611,47.33716,323.85,1.07,1.03,2024-08-28,1128,A,71,6.1NRT,301.93,16.37,D
-24.3191,45.73639,321.53,1,1,2024-08-28,1130,A,46,6.1NRT,310.49,6.52,D
-24.28174,45.68007,326.43,1,1,2024-08-28,1130,A,68,6.1NRT,312.83,8.94,D
-24.28315,45.67038,324.26,1,1,2024-08-28,1130,A,62,6.1NRT,313.72,6.3,D
-24.24984,45.77386,320.71,1,1,2024-08-28,1130,A,46,6.1NRT,309.92,6.97,D
-24.25127,45.76414,325.92,1,1,2024-08-28,1130,A,68,6.1NRT,307.69,12.03,D
-24.29572,45.39395,332.71,1,1,2024-08-28,1130,A,78,6.1NRT,318.12,14.89,D
-24.00169,47.23798,315.55,1.06,1.03,2024-08-28,1130,A,51,6.1NRT,301.13,9.04,D
-24.01462,46.85228,316.12,1.04,1.02,2024-08-28,1130,A,42,6.1NRT,301.84,8.3,D
-23.98842,46.77911,322.63,1.03,1.02,2024-08-28,1130,A,70,6.1NRT,300.31,14.72,D
-24.04343,46.35409,324.29,1.01,1.01,2024-08-28,1130,A,70,6.1NRT,311.18,9.44,D
-24.09419,46.01284,330.7,1,1,2024-08-28,1130,A,78,6.1NRT,313.64,15.56,D
-24.06292,45.97728,321.61,1,1,2024-08-28,1130,A,61,6.1NRT,309.71,7.12,D
-23.9332,46.65675,317.08,1.03,1.01,2024-08-28,1130,A,46,6.1NRT,301.8,8.66,D
-23.93472,46.64683,319.12,1.03,1.01,2024-08-28,1130,A,60,6.1NRT,301.62,10.89,D
-23.90028,46.51306,324.24,1.02,1.01,2024-08-28,1130,A,72,6.1NRT,301.1,16.66,D
-23.84346,46.58391,321.63,1.02,1.01,2024-08-28,1130,A,68,6.1NRT,303.33,12.82,D
-23.84499,46.57391,324.94,1.02,1.01,2024-08-28,1130,A,73,6.1NRT,301.67,16.7,D
-23.75775,46.17368,326.46,1.01,1,2024-08-28,1130,A,74,6.1NRT,309.56,13.49,D
-23.87456,45.25123,326.4,1,1,2024-08-28,1130,A,68,6.1NRT,316.29,7.46,D
-23.86012,45.28846,325.65,1,1,2024-08-28,1130,A,67,6.1NRT,314.63,6.65,D
-23.98898,44.23413,335.25,1.04,1.02,2024-08-28,1130,A,80,6.1NRT,315.1,19.94,D
-23.81645,45.2645,325.11,1,1,2024-08-28,1130,A,65,6.1NRT,313.54,5.99,D
-23.57623,46.57739,317.67,1.03,1.01,2024-08-28,1130,A,50,6.1NRT,302.66,9.1,D
-23.57775,46.56751,335.12,1.03,1.01,2024-08-28,1130,A,85,6.1NRT,304.62,31.2,D
-23.73405,45.2645,323.44,1,1,2024-08-28,1130,A,58,6.1NRT,313.09,5.12,D
-23.73544,45.25483,328.86,1,1,2024-08-28,1130,A,74,6.1NRT,313.53,11.42,D
-23.5538,46.42521,317.7,1.02,1.01,2024-08-28,1130,A,57,6.1NRT,301.52,9.83,D
-23.62194,45.66069,333.42,1,1,2024-08-28,1130,A,81,6.1NRT,314.6,17.67,D
-23.49771,46.0584,332.42,1.01,1,2024-08-28,1130,A,82,6.1NRT,311.99,19.65,D
-23.49916,46.04873,330.5,1.01,1,2024-08-28,1130,A,80,6.1NRT,310.96,16.6,D
-23.77644,44.104,328.14,1.05,1.02,2024-08-28,1130,A,70,6.1NRT,312.35,11.45,D
-23.77783,44.09383,331.3,1.05,1.02,2024-08-28,1130,A,75,6.1NRT,313.52,16.46,D
-23.59923,45.30404,326.48,1,1,2024-08-28,1130,A,70,6.1NRT,312.79,8.89,D
-23.59034,45.30251,326.85,1,1,2024-08-28,1130,A,70,6.1NRT,313.99,9.64,D
-23.50372,45.70677,328.79,1,1,2024-08-28,1130,A,76,6.1NRT,314.45,11.76,D
-23.50796,45.67785,331.79,1,1,2024-08-28,1130,A,80,6.1NRT,314.4,15.26,D
-23.49908,45.67629,334.03,1,1,2024-08-28,1130,A,82,6.1NRT,312.94,17.62,D
-23.47243,45.67162,324.58,1,1,2024-08-28,1130,A,66,6.1NRT,313.3,6.71,D
-23.3771,46.19076,322.03,1.01,1.01,2024-08-28,1130,A,68,6.1NRT,310.29,8.68,D
-23.27609,46.54885,316.32,1.03,1.01,2024-08-28,1130,A,54,6.1NRT,303.7,6.55,D
-23.12731,46.74078,325.85,1.04,1.02,2024-08-28,1130,A,76,6.1NRT,298.93,18.57,D
-23.12885,46.73082,328.95,1.04,1.02,2024-08-28,1130,A,80,6.1NRT,302.47,22.64,D
-23.02649,46.49081,319.18,1.03,1.01,2024-08-28,1130,A,48,6.1NRT,300.52,9.44,D
-23.02798,46.48109,331.2,1.03,1.01,2024-08-28,1130,A,82,6.1NRT,302.85,23.39,D
-23.01002,46.4824,321.02,1.03,1.01,2024-08-28,1130,A,68,6.1NRT,302.31,11.92,D
-23.1496,45.29514,323.86,1,1,2024-08-28,1130,A,64,6.1NRT,313.61,6.63,D
-23.30096,44.22305,328.66,1.04,1.02,2024-08-28,1130,A,72,6.1NRT,313.7,11.29,D
-24.28876,34.64077,321.37,4.41,1.93,2024-08-28,1130,A,74,6.1NRT,306.48,75.22,D
-22.84727,47.05247,339.59,1.07,1.03,2024-08-28,1130,A,89,6.1NRT,298.34,40.55,D
-22.84888,47.04223,342.02,1.07,1.03,2024-08-28,1130,A,90,6.1NRT,300.77,44.68,D
-23.00652,45.82536,332.09,1.01,1,2024-08-28,1130,A,81,6.1NRT,312.04,16.43,D
-23.00795,45.81573,328.96,1,1,2024-08-28,1130,A,66,6.1NRT,312.32,12.65,D
-24.28648,34.63246,321.97,4.41,1.93,2024-08-28,1130,A,75,6.1NRT,306.52,79.69,D
-22.99763,45.82379,325.27,1.01,1,2024-08-28,1130,A,65,6.1NRT,310.73,8.7,D
-22.99906,45.81416,331.75,1,1,2024-08-28,1130,A,80,6.1NRT,312.15,16.93,D
-23.03124,45.53377,323.73,1,1,2024-08-28,1130,A,66,6.1NRT,312.59,7.1,D
-22.85012,46.49749,319.53,1.03,1.02,2024-08-28,1130,A,65,6.1NRT,301.79,10.62,D
-22.87277,46.34964,320.59,1.02,1.01,2024-08-28,1130,A,67,6.1NRT,303.55,11.96,D
-22.87428,46.33973,315.83,1.02,1.01,2024-08-28,1130,A,49,6.1NRT,302.72,6.48,D
-22.7644,46.98819,318.83,1.07,1.03,2024-08-28,1130,A,52,6.1NRT,301.46,10,D
-22.766,46.97803,318.34,1.07,1.03,2024-08-28,1130,A,20,6.1NRT,302.8,9.73,D
-22.88907,46.18199,325.94,1.02,1.01,2024-08-28,1130,A,75,6.1NRT,305.75,15.56,D
-22.75842,46.9814,316.37,1.07,1.03,2024-08-28,1130,A,54,6.1NRT,301.58,8.7,D
-22.9773,45.40086,324.45,1,1,2024-08-28,1130,A,66,6.1NRT,311.86,7.21,D
-23.16645,44.06617,342.36,1.04,1.02,2024-08-28,1130,A,88,6.1NRT,311.49,34.67,D
-23.16784,44.05611,322.94,1.04,1.02,2024-08-28,1130,A,55,6.1NRT,310.71,6.18,D
-22.80075,46.46292,315.89,1.03,1.01,2024-08-28,1130,A,50,6.1NRT,303.07,6.14,D
-23.13041,44.19324,346.05,1.03,1.02,2024-08-28,1130,A,91,6.1NRT,313.72,38.5,D
-23.15405,43.81562,333.89,1.06,1.03,2024-08-28,1130,A,80,6.1NRT,310.06,23.69,D
-22.64354,47.17212,312.79,1.09,1.04,2024-08-28,1130,A,35,6.1NRT,297.56,8.32,D
-22.62188,47.14005,315.47,1.08,1.04,2024-08-28,1130,A,57,6.1NRT,300.07,8.81,D
-22.6235,47.12971,314.8,1.08,1.04,2024-08-28,1130,A,54,6.1NRT,300.92,8.04,D
-22.66205,46.82114,315.11,1.06,1.03,2024-08-28,1130,A,49,6.1NRT,302.47,6.49,D
-22.93846,44.96448,325.96,1,1,2024-08-28,1130,A,68,6.1NRT,312.96,9.51,D
-22.6356,46.93115,319.23,1.07,1.03,2024-08-28,1130,A,66,6.1NRT,301.08,11.73,D
-22.58669,47.12285,322.44,1.08,1.04,2024-08-28,1130,A,73,6.1NRT,301.48,14.93,D
-22.66273,46.63569,328.5,1.04,1.02,2024-08-28,1130,A,79,6.1NRT,307.62,17.59,D
-22.65059,46.65402,316.35,1.05,1.02,2024-08-28,1130,A,55,6.1NRT,303.43,6.95,D
-22.65368,46.63403,356.88,1.04,1.02,2024-08-28,1130,A,98,6.1NRT,307.73,73.47,D
-22.65522,46.62406,321.5,1.04,1.02,2024-08-28,1130,A,69,6.1NRT,306.41,10.35,D
-22.56336,47.15048,314.8,1.09,1.04,2024-08-28,1130,A,55,6.1NRT,300.86,8.42,D
-22.5732,47.08844,318.59,1.08,1.04,2024-08-28,1130,A,66,6.1NRT,301.89,10.75,D
-23.02919,43.9861,323.61,1.05,1.02,2024-08-28,1130,A,56,6.1NRT,309.73,8.63,D
-22.8114,45.39927,328.31,1,1,2024-08-28,1130,A,73,6.1NRT,312.32,11.35,D
-22.69841,46.04054,321.16,1.01,1.01,2024-08-28,1130,A,65,6.1NRT,308.06,8.34,D
-22.93294,44.29049,328.99,1.03,1.01,2024-08-28,1130,A,72,6.1NRT,313.84,10.48,D
-22.9343,44.28069,336.09,1.03,1.01,2024-08-28,1130,A,82,6.1NRT,313.93,20.83,D
-22.75239,45.24182,326.03,1,1,2024-08-28,1130,A,63,6.1NRT,315.03,7.62,D
-22.9241,43.74965,324.57,1.06,1.03,2024-08-28,1130,A,60,6.1NRT,308.86,11.79,D
-22.9255,43.73939,327.8,1.06,1.03,2024-08-28,1130,A,69,6.1NRT,308.97,15.91,D
-22.57508,46.12144,324.44,1.02,1.01,2024-08-28,1130,A,72,6.1NRT,305.49,13.7,D
-22.57654,46.11173,317.99,1.02,1.01,2024-08-28,1130,A,56,6.1NRT,305.44,6.9,D
-22.74878,44.81171,326.63,1.01,1,2024-08-28,1130,A,69,6.1NRT,314.45,7.57,D
-22.73987,44.8102,336.99,1.01,1,2024-08-28,1130,A,84,6.1NRT,314.44,21.08,D
-22.52537,46.08698,319.14,1.02,1.01,2024-08-28,1130,A,61,6.1NRT,305.17,8.79,D
-22.86148,43.7445,326.2,1.06,1.03,2024-08-28,1130,A,66,6.1NRT,308.78,13.29,D
-22.79059,43.78503,322.7,1.06,1.03,2024-08-28,1130,A,53,6.1NRT,308.6,8.95,D
-22.41516,46.32864,325.09,1.03,1.01,2024-08-28,1130,A,75,6.1NRT,307.27,12.41,D
-22.61983,44.88274,332.33,1,1,2024-08-28,1130,A,79,6.1NRT,313.98,18.47,D
-22.75928,43.81513,322.57,1.05,1.02,2024-08-28,1130,A,44,6.1NRT,309.61,4.45,D
-22.31712,46.78536,318.86,1.06,1.03,2024-08-28,1130,A,61,6.1NRT,308.32,6.81,D
-22.31868,46.77527,321.44,1.06,1.03,2024-08-28,1130,A,71,6.1NRT,309.41,9.42,D
-22.60288,44.73547,326.17,1.01,1,2024-08-28,1130,A,55,6.1NRT,308.59,10.48,D
-22.60425,44.72581,328.62,1.01,1,2024-08-28,1130,A,65,6.1NRT,311.34,12.13,D
-22.54031,45.10823,327.34,1,1,2024-08-28,1130,A,70,6.1NRT,313.46,10.5,D
-22.59396,44.73398,333.79,1.01,1,2024-08-28,1130,A,78,6.1NRT,311.06,19.37,D
-22.6803,43.58796,326.95,1.07,1.03,2024-08-28,1130,A,66,6.1NRT,310.55,9.33,D
-22.6711,43.58651,341.11,1.07,1.03,2024-08-28,1130,A,87,6.1NRT,310.77,30.89,D
-22.38622,45.53666,331.65,1,1,2024-08-28,1130,A,80,6.1NRT,311.24,18.61,D
-22.38763,45.52708,336.35,1,1,2024-08-28,1130,A,84,6.1NRT,310.02,25.05,D
-22.37733,45.53512,321.21,1,1,2024-08-28,1130,A,61,6.1NRT,309.77,6.27,D
-22.55853,44.00349,320.13,1.04,1.02,2024-08-28,1130,A,15,6.1NRT,307.23,4.64,D
-22.34093,44.70325,327.88,1.01,1,2024-08-28,1130,A,72,6.1NRT,313.31,10.32,D
-21.80579,48.02061,310.85,1.21,1.09,2024-08-28,1130,A,51,6.1NRT,298.76,6.94,D
-22.36089,44.17039,329.58,1.03,1.01,2024-08-28,1130,A,74,6.1NRT,312.91,14.52,D
-22.15798,45.39036,329.73,1,1,2024-08-28,1130,A,75,6.1NRT,313.94,12.47,D
-22.22805,44.84478,322.74,1,1,2024-08-28,1130,A,48,6.1NRT,310.74,7.09,D
-22.12244,45.38426,328.4,1,1,2024-08-28,1130,A,73,6.1NRT,314.51,10.82,D
-22.16559,45.08855,334.16,1,1,2024-08-28,1130,A,80,6.1NRT,310.99,20.24,D
-22.23422,44.60996,336.91,1.01,1,2024-08-28,1130,A,83,6.1NRT,313.56,22.25,D
-22.03955,45.88092,327.74,1.01,1.01,2024-08-28,1130,A,75,6.1NRT,308.32,15.15,D
-22.041,45.87124,318.66,1.01,1.01,2024-08-28,1130,A,48,6.1NRT,307.43,5.6,D
-22.0995,45.47824,326.44,1,1,2024-08-28,1130,A,70,6.1NRT,310.73,9.95,D
-22.01407,45.68325,322.02,1.01,1,2024-08-28,1130,A,59,6.1NRT,309,6.01,D
-22.02214,45.19526,327,1,1,2024-08-28,1130,A,69,6.1NRT,311,10.96,D
-22.09724,44.53541,327,1.01,1,2024-08-28,1130,A,64,6.1NRT,310.9,9.63,D
-22.1392,43.97449,324.15,1.03,1.02,2024-08-28,1130,A,59,6.1NRT,310.3,8.94,D
-22.10936,43.99004,321.85,1.03,1.02,2024-08-28,1130,A,42,6.1NRT,308.11,5.86,D
-23.14306,34.15512,329.52,4.64,1.97,2024-08-28,1130,A,82,6.1NRT,304.67,170.76,D
-23.12538,34.15356,316.46,4.64,1.97,2024-08-28,1130,A,66,6.1NRT,304.2,46.63,D
-23.14345,34.15141,327.58,4.64,1.97,2024-08-28,1130,A,81,6.1NRT,304.64,151.37,D
-21.73639,45.93887,324.45,1.02,1.01,2024-08-28,1130,A,69,6.1NRT,312.79,8.84,D
-21.72744,45.93729,334.62,1.02,1.01,2024-08-28,1130,A,83,6.1NRT,313.14,21.51,D
-21.78276,45.49692,359.97,1,1,2024-08-28,1130,A,99,6.1NRT,312.89,72.36,D
-21.78417,45.48748,337.04,1,1,2024-08-28,1130,A,84,6.1NRT,314.13,24.09,D
-21.94292,43.93016,324.09,1.03,1.02,2024-08-28,1130,A,60,6.1NRT,309.38,6.99,D
-21.77911,44.76849,323.75,1,1,2024-08-28,1130,A,62,6.1NRT,311.49,6.73,D
-22.87069,34.87613,322.27,4.08,1.87,2024-08-28,1130,A,75,6.1NRT,303.39,89.67,D
